Logical Clock; Device Time; Event Code; Signal; Info; Segment Id; Event Code Id; Device Id; Signal Id
735; 2020-01-01 10:04:57; Level; Bergman extended minimal model - IOB; 0.00307887; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
736; 2020-01-01 10:04:57; Level; Bergman extended minimal model - Insulin activity; 0.00041703; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
737; 2020-01-01 10:04:57; Level; Bergman extended minimal model - COB; 0.0504609; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
738; 2020-01-01 10:09:57; Level; Bergman extended minimal model - interstitial fluid; 5.11042; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
739; 2020-01-01 10:09:57; Level; Bergman extended minimal model - blood; 5.40795; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
740; 2020-01-01 10:09:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
741; 2020-01-01 10:09:57; Level; Bergman extended minimal model - IOB; 0.002519; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
742; 2020-01-01 10:09:57; Level; Bergman extended minimal model - Insulin activity; 0.000341195; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
743; 2020-01-01 10:09:57; Level; Bergman extended minimal model - COB; 0.0402444; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
744; 2020-01-01 10:14:57; Level; Bergman extended minimal model - interstitial fluid; 5.09017; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
745; 2020-01-01 10:14:57; Level; Bergman extended minimal model - blood; 5.40224; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
746; 2020-01-01 10:14:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
747; 2020-01-01 10:14:57; Level; Bergman extended minimal model - IOB; 0.00206093; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
748; 2020-01-01 10:14:57; Level; Bergman extended minimal model - Insulin activity; 0.000279151; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
749; 2020-01-01 10:14:57; Level; Bergman extended minimal model - COB; 0.0320769; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
750; 2020-01-01 10:19:57; Level; Bergman extended minimal model - interstitial fluid; 5.0716; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
751; 2020-01-01 10:19:57; Level; Bergman extended minimal model - blood; 5.39774; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
752; 2020-01-01 10:19:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
753; 2020-01-01 10:19:57; Level; Bergman extended minimal model - IOB; 0.00168616; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
754; 2020-01-01 10:19:57; Level; Bergman extended minimal model - Insulin activity; 0.000228389; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
755; 2020-01-01 10:19:57; Level; Bergman extended minimal model - COB; 0.0255524; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
756; 2020-01-01 10:24:57; Level; Bergman extended minimal model - interstitial fluid; 5.05464; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
757; 2020-01-01 10:24:57; Level; Bergman extended minimal model - blood; 5.39429; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
758; 2020-01-01 10:24:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
759; 2020-01-01 10:24:57; Level; Bergman extended minimal model - IOB; 0.00137954; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
760; 2020-01-01 10:24:57; Level; Bergman extended minimal model - Insulin activity; 0.000186857; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
761; 2020-01-01 10:24:57; Level; Bergman extended minimal model - COB; 0.0203438; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
762; 2020-01-01 10:29:57; Level; Bergman extended minimal model - interstitial fluid; 5.03923; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
763; 2020-01-01 10:29:57; Level; Bergman extended minimal model - blood; 5.39175; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
764; 2020-01-01 10:29:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
765; 2020-01-01 10:29:57; Level; Bergman extended minimal model - IOB; 0.00112868; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
766; 2020-01-01 10:29:57; Level; Bergman extended minimal model - Insulin activity; 0.000152878; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
767; 2020-01-01 10:29:57; Level; Bergman extended minimal model - COB; 0.0161884; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
768; 2020-01-01 10:34:57; Level; Bergman extended minimal model - interstitial fluid; 5.02527; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
769; 2020-01-01 10:34:57; Level; Bergman extended minimal model - blood; 5.39001; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
770; 2020-01-01 10:34:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
771; 2020-01-01 10:34:57; Level; Bergman extended minimal model - IOB; 0.000923436; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
772; 2020-01-01 10:34:57; Level; Bergman extended minimal model - Insulin activity; 0.000125078; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
773; 2020-01-01 10:34:57; Level; Bergman extended minimal model - COB; 0.0128754; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
774; 2020-01-01 10:39:57; Level; Bergman extended minimal model - interstitial fluid; 5.01269; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
775; 2020-01-01 10:39:57; Level; Bergman extended minimal model - blood; 5.38896; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
776; 2020-01-01 10:39:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
777; 2020-01-01 10:39:57; Level; Bergman extended minimal model - IOB; 0.000755514; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
778; 2020-01-01 10:39:57; Level; Bergman extended minimal model - Insulin activity; 0.000102333; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
779; 2020-01-01 10:39:57; Level; Bergman extended minimal model - COB; 0.0102355; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
780; 2020-01-01 10:44:57; Level; Bergman extended minimal model - interstitial fluid; 5.0014; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
781; 2020-01-01 10:44:57; Level; Bergman extended minimal model - blood; 5.3885; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
782; 2020-01-01 10:44:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
783; 2020-01-01 10:44:57; Level; Bergman extended minimal model - IOB; 0.000618128; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
784; 2020-01-01 10:44:57; Level; Bergman extended minimal model - Insulin activity; 8.37246e-05; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
785; 2020-01-01 10:44:57; Level; Bergman extended minimal model - COB; 0.0081331; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
786; 2020-01-01 10:49:57; Level; Bergman extended minimal model - interstitial fluid; 4.99132; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
787; 2020-01-01 10:49:57; Level; Bergman extended minimal model - blood; 5.38855; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
788; 2020-01-01 10:49:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
789; 2020-01-01 10:49:57; Level; Bergman extended minimal model - IOB; 0.000505725; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
790; 2020-01-01 10:49:57; Level; Bergman extended minimal model - Insulin activity; 6.84998e-05; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
791; 2020-01-01 10:49:57; Level; Bergman extended minimal model - COB; 0.00645972; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
792; 2020-01-01 10:54:57; Level; Bergman extended minimal model - interstitial fluid; 4.98236; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
793; 2020-01-01 10:54:57; Level; Bergman extended minimal model - blood; 5.38903; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
794; 2020-01-01 10:54:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
795; 2020-01-01 10:54:57; Level; Bergman extended minimal model - IOB; 0.000413761; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
796; 2020-01-01 10:54:57; Level; Bergman extended minimal model - Insulin activity; 5.60434e-05; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
797; 2020-01-01 10:54:57; Level; Bergman extended minimal model - COB; 0.00512848; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
798; 2020-01-01 10:59:57; Level; Bergman extended minimal model - interstitial fluid; 4.97445; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
799; 2020-01-01 10:59:57; Level; Bergman extended minimal model - blood; 5.38988; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
800; 2020-01-01 10:59:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
801; 2020-01-01 10:59:57; Level; Bergman extended minimal model - IOB; 0.000338521; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
802; 2020-01-01 10:59:57; Level; Bergman extended minimal model - Insulin activity; 4.58522e-05; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
803; 2020-01-01 10:59:57; Level; Bergman extended minimal model - COB; 0.00406994; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
804; 2020-01-01 11:04:57; Level; Bergman extended minimal model - interstitial fluid; 4.9675; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
805; 2020-01-01 11:04:57; Level; Bergman extended minimal model - blood; 5.39105; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
806; 2020-01-01 11:04:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
807; 2020-01-01 11:04:57; Level; Bergman extended minimal model - IOB; 0.000276963; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
808; 2020-01-01 11:04:57; Level; Bergman extended minimal model - Insulin activity; 3.75143e-05; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
809; 2020-01-01 11:04:57; Level; Bergman extended minimal model - COB; 0.00322863; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
810; 2020-01-01 11:09:57; Level; Bergman extended minimal model - interstitial fluid; 4.96144; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
811; 2020-01-01 11:09:57; Level; Bergman extended minimal model - blood; 5.39247; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
812; 2020-01-01 11:09:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
813; 2020-01-01 11:09:57; Level; Bergman extended minimal model - IOB; 0.000226599; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
814; 2020-01-01 11:09:57; Level; Bergman extended minimal model - Insulin activity; 3.06925e-05; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
815; 2020-01-01 11:09:57; Level; Bergman extended minimal model - COB; 0.00256027; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
816; 2020-01-01 11:14:57; Level; Bergman extended minimal model - interstitial fluid; 4.95619; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
817; 2020-01-01 11:14:57; Level; Bergman extended minimal model - blood; 5.39411; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
818; 2020-01-01 11:14:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
819; 2020-01-01 11:14:57; Level; Bergman extended minimal model - IOB; 0.000185393; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
820; 2020-01-01 11:14:57; Level; Bergman extended minimal model - Insulin activity; 2.51112e-05; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
821; 2020-01-01 11:14:57; Level; Bergman extended minimal model - COB; 0.00202954; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
822; 2020-01-01 11:19:57; Level; Bergman extended minimal model - interstitial fluid; 4.95168; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
823; 2020-01-01 11:19:57; Level; Bergman extended minimal model - blood; 5.39593; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
824; 2020-01-01 11:19:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
825; 2020-01-01 11:19:57; Level; Bergman extended minimal model - IOB; 0.00015168; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
826; 2020-01-01 11:19:57; Level; Bergman extended minimal model - Insulin activity; 2.05449e-05; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
827; 2020-01-01 11:19:57; Level; Bergman extended minimal model - COB; 0.00160827; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
828; 2020-01-01 11:24:57; Level; Bergman extended minimal model - interstitial fluid; 4.94786; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
829; 2020-01-01 11:24:57; Level; Bergman extended minimal model - blood; 5.39789; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
830; 2020-01-01 11:24:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
831; 2020-01-01 11:24:57; Level; Bergman extended minimal model - IOB; 0.000124098; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
832; 2020-01-01 11:24:57; Level; Bergman extended minimal model - Insulin activity; 1.68089e-05; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
833; 2020-01-01 11:24:57; Level; Bergman extended minimal model - COB; 0.00127401; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
834; 2020-01-01 11:29:57; Level; Bergman extended minimal model - interstitial fluid; 4.94466; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
835; 2020-01-01 11:29:57; Level; Bergman extended minimal model - blood; 5.39997; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
836; 2020-01-01 11:29:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
837; 2020-01-01 11:29:57; Level; Bergman extended minimal model - IOB; 0.000101531; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
838; 2020-01-01 11:29:57; Level; Bergman extended minimal model - Insulin activity; 1.37523e-05; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
839; 2020-01-01 11:29:57; Level; Bergman extended minimal model - COB; 0.0010089; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
840; 2020-01-01 11:34:57; Level; Bergman extended minimal model - interstitial fluid; 4.94201; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
841; 2020-01-01 11:34:57; Level; Bergman extended minimal model - blood; 5.40214; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
842; 2020-01-01 11:34:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
843; 2020-01-01 11:34:57; Level; Bergman extended minimal model - IOB; 8.30685e-05; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
844; 2020-01-01 11:34:57; Level; Bergman extended minimal model - Insulin activity; 1.12515e-05; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
845; 2020-01-01 11:34:57; Level; Bergman extended minimal model - COB; 0.000798712; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
846; 2020-01-01 11:39:57; Level; Bergman extended minimal model - interstitial fluid; 4.93988; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
847; 2020-01-01 11:39:57; Level; Bergman extended minimal model - blood; 5.40438; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
848; 2020-01-01 11:39:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
849; 2020-01-01 11:39:57; Level; Bergman extended minimal model - IOB; 6.79629e-05; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
850; 2020-01-01 11:39:57; Level; Bergman extended minimal model - Insulin activity; 9.20549e-06; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
851; 2020-01-01 11:39:57; Level; Bergman extended minimal model - COB; 0.000632122; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
852; 2020-01-01 11:44:57; Level; Bergman extended minimal model - interstitial fluid; 4.9382; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
853; 2020-01-01 11:44:57; Level; Bergman extended minimal model - blood; 5.40666; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
854; 2020-01-01 11:44:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
855; 2020-01-01 11:44:57; Level; Bergman extended minimal model - IOB; 5.56042e-05; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
856; 2020-01-01 11:44:57; Level; Bergman extended minimal model - Insulin activity; 7.53152e-06; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
857; 2020-01-01 11:44:57; Level; Bergman extended minimal model - COB; 0.000500133; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
858; 2020-01-01 11:49:57; Level; Bergman extended minimal model - interstitial fluid; 4.93693; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
859; 2020-01-01 11:49:57; Level; Bergman extended minimal model - blood; 5.40898; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
860; 2020-01-01 11:49:57; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
861; 2020-01-01 11:49:57; Level; Bergman extended minimal model - IOB; 4.54929e-05; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
862; 2020-01-01 11:49:57; Level; Bergman extended minimal model - Insulin activity; 6.16196e-06; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
863; 2020-01-01 11:49:57; Level; Bergman extended minimal model - COB; 0.000395592; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
864; 2020-01-01 11:54:57; Level; Bergman extended minimal model - interstitial fluid; 4.93604; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
