Logical Clock; Device Time; Event Code; Signal; Info; Segment Id; Event Code Id; Device Id; Signal Id
611; 2020-01-01 08:24:58; Level; Interstitial glucose; 7.33031; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
612; 2020-01-01 08:24:58; Level; Blood glucose; 9.98609; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
613; 2020-01-01 08:24:58; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
614; 2020-01-01 08:24:58; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
615; 2020-01-01 08:24:58; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
616; 2020-01-01 08:24:58; Level; COB; 3.76405; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
617; 2020-01-01 08:29:58; Level; Interstitial glucose; 7.46426; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
618; 2020-01-01 08:29:58; Level; Blood glucose; 9.94056; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
619; 2020-01-01 08:29:58; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
620; 2020-01-01 08:29:58; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
621; 2020-01-01 08:29:58; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
622; 2020-01-01 08:29:58; Level; COB; 3.07961; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
623; 2020-01-01 08:34:58; Level; Interstitial glucose; 7.58353; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
624; 2020-01-01 08:34:58; Level; Blood glucose; 9.88033; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
625; 2020-01-01 08:34:58; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
626; 2020-01-01 08:34:58; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
627; 2020-01-01 08:34:58; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
628; 2020-01-01 08:34:58; Level; COB; 2.5136; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
629; 2020-01-01 08:39:58; Level; Interstitial glucose; 7.68836; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
630; 2020-01-01 08:39:58; Level; Blood glucose; 9.8086; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
631; 2020-01-01 08:39:58; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
632; 2020-01-01 08:39:58; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
633; 2020-01-01 08:39:58; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
634; 2020-01-01 08:39:58; Level; COB; 2.04723; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
635; 2020-01-01 08:44:57; Level; Interstitial glucose; 7.77914; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
636; 2020-01-01 08:44:57; Level; Blood glucose; 9.72801; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
637; 2020-01-01 08:44:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
638; 2020-01-01 08:44:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
639; 2020-01-01 08:44:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
640; 2020-01-01 08:44:57; Level; COB; 1.66414; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
641; 2020-01-01 08:49:57; Level; Interstitial glucose; 7.85637; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
642; 2020-01-01 08:49:57; Level; Blood glucose; 9.64078; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
643; 2020-01-01 08:49:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
644; 2020-01-01 08:49:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
645; 2020-01-01 08:49:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
646; 2020-01-01 08:49:57; Level; COB; 1.35031; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
647; 2020-01-01 08:54:57; Level; Interstitial glucose; 7.92066; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
648; 2020-01-01 08:54:57; Level; Blood glucose; 9.54873; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
649; 2020-01-01 08:54:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
650; 2020-01-01 08:54:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
651; 2020-01-01 08:54:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
652; 2020-01-01 08:54:57; Level; COB; 1.09386; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
653; 2020-01-01 08:59:57; Level; Interstitial glucose; 7.97267; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
654; 2020-01-01 08:59:57; Level; Blood glucose; 9.45335; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
655; 2020-01-01 08:59:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
656; 2020-01-01 08:59:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
657; 2020-01-01 08:59:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
658; 2020-01-01 08:59:57; Level; COB; 0.884771; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
659; 2020-01-01 09:04:57; Level; Interstitial glucose; 8.01312; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
660; 2020-01-01 09:04:57; Level; Blood glucose; 9.35587; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
661; 2020-01-01 09:04:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
662; 2020-01-01 09:04:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
663; 2020-01-01 09:04:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
664; 2020-01-01 09:04:57; Level; COB; 0.714493; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
665; 2020-01-01 09:09:57; Level; Interstitial glucose; 8.04276; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
666; 2020-01-01 09:09:57; Level; Blood glucose; 9.25724; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
667; 2020-01-01 09:09:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
668; 2020-01-01 09:09:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
669; 2020-01-01 09:09:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
670; 2020-01-01 09:09:57; Level; COB; 0.576178; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
671; 2020-01-01 09:14:57; Level; Interstitial glucose; 8.06236; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
672; 2020-01-01 09:14:57; Level; Blood glucose; 9.15828; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
673; 2020-01-01 09:14:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
674; 2020-01-01 09:14:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
675; 2020-01-01 09:14:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
676; 2020-01-01 09:14:57; Level; COB; 0.464069; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
677; 2020-01-01 09:19:57; Level; Interstitial glucose; 8.07267; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
678; 2020-01-01 09:19:57; Level; Blood glucose; 9.05962; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
679; 2020-01-01 09:19:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
680; 2020-01-01 09:19:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
681; 2020-01-01 09:19:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
682; 2020-01-01 09:19:57; Level; COB; 0.373345; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
683; 2020-01-01 09:24:57; Level; Interstitial glucose; 8.07446; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
684; 2020-01-01 09:24:57; Level; Blood glucose; 8.96175; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
685; 2020-01-01 09:24:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
686; 2020-01-01 09:24:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
687; 2020-01-01 09:24:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
688; 2020-01-01 09:24:57; Level; COB; 0.300035; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
689; 2020-01-01 09:29:57; Level; Interstitial glucose; 8.06846; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
690; 2020-01-01 09:29:57; Level; Blood glucose; 8.86506; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
691; 2020-01-01 09:29:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
692; 2020-01-01 09:29:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
693; 2020-01-01 09:29:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
694; 2020-01-01 09:29:57; Level; COB; 0.240878; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
695; 2020-01-01 09:34:57; Level; Interstitial glucose; 8.05541; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
696; 2020-01-01 09:34:57; Level; Blood glucose; 8.76986; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
697; 2020-01-01 09:34:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
698; 2020-01-01 09:34:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
699; 2020-01-01 09:34:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
700; 2020-01-01 09:34:57; Level; COB; 0.193202; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
701; 2020-01-01 09:39:57; Level; Interstitial glucose; 8.03598; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
702; 2020-01-01 09:39:57; Level; Blood glucose; 8.67638; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
703; 2020-01-01 09:39:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
704; 2020-01-01 09:39:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
705; 2020-01-01 09:39:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
706; 2020-01-01 09:39:57; Level; COB; 0.154799; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
707; 2020-01-01 09:44:57; Level; Interstitial glucose; 8.01084; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
708; 2020-01-01 09:44:57; Level; Blood glucose; 8.58479; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
709; 2020-01-01 09:44:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
710; 2020-01-01 09:44:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
711; 2020-01-01 09:44:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
712; 2020-01-01 09:44:57; Level; COB; 0.123894; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
713; 2020-01-01 09:49:57; Level; Interstitial glucose; 7.98061; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
714; 2020-01-01 09:49:57; Level; Blood glucose; 8.4952; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
715; 2020-01-01 09:49:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
716; 2020-01-01 09:49:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
717; 2020-01-01 09:49:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
718; 2020-01-01 09:49:57; Level; COB; 0.0990818; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
719; 2020-01-01 09:54:57; Level; Interstitial glucose; 7.94589; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
720; 2020-01-01 09:54:57; Level; Blood glucose; 8.40771; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
721; 2020-01-01 09:54:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
722; 2020-01-01 09:54:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
723; 2020-01-01 09:54:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
724; 2020-01-01 09:54:57; Level; COB; 0.0791798; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
725; 2020-01-01 09:59:57; Level; Interstitial glucose; 7.90721; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
726; 2020-01-01 09:59:57; Level; Blood glucose; 8.32238; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
727; 2020-01-01 09:59:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
728; 2020-01-01 09:59:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
729; 2020-01-01 09:59:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
730; 2020-01-01 09:59:57; Level; COB; 0.063231; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
731; 2020-01-01 10:04:57; Level; Interstitial glucose; 7.8651; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
732; 2020-01-01 10:04:57; Level; Blood glucose; 8.23922; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
733; 2020-01-01 10:04:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
734; 2020-01-01 10:04:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
735; 2020-01-01 10:04:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
736; 2020-01-01 10:04:57; Level; COB; 0.0504609; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
737; 2020-01-01 10:09:57; Level; Interstitial glucose; 7.82002; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
738; 2020-01-01 10:09:57; Level; Blood glucose; 8.15826; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
739; 2020-01-01 10:09:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
740; 2020-01-01 10:09:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
741; 2020-01-01 10:09:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
742; 2020-01-01 10:09:57; Level; COB; 0.0402444; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
743; 2020-01-01 10:14:57; Level; Interstitial glucose; 7.77242; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
744; 2020-01-01 10:14:57; Level; Blood glucose; 8.07949; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
745; 2020-01-01 10:14:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
746; 2020-01-01 10:14:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
747; 2020-01-01 10:14:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
748; 2020-01-01 10:14:57; Level; COB; 0.0320769; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
749; 2020-01-01 10:19:57; Level; Interstitial glucose; 7.72271; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
750; 2020-01-01 10:19:57; Level; Blood glucose; 8.00289; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
751; 2020-01-01 10:19:57; Level; delivered insulin total; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {EE655943-06BF-4F9D-B27D-AACB3943FB91}
752; 2020-01-01 10:19:57; Level; IOB; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {313A1C11-6BAC-46E2-8938-7353409F2FCD}
753; 2020-01-01 10:19:57; Level; Insulin activity; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {DD057B62-CBD9-45E2-B102-DE941049A55A}
754; 2020-01-01 10:19:57; Level; COB; 0.0255524; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {B74AA581-538C-4B30-B764-5BD0D97B0727}
